longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity
-0.5776892430278906,0.10945802337938382,0.9999999999999998,-0.8846838598097564,-0.9000620732464308,-0.9550435830600632,-0.8947541522775859,-0.4180907849546902,0.33333333333333326
0.2330677290836647,-0.6493092454835283,0.5294117647058822,-0.9065059260389643,-0.8891992551210428,-0.9318927099974774,-0.8862029271501398,-0.48275196204190285,-1.0
0.37848605577688943,-0.685441020191285,0.2549019607843137,-0.8432270207029859,-0.8234016139044072,-0.9019030802432803,-0.8526558131886203,-0.6482669204562697,-0.33333333333333337
-0.635458167330679,0.1349628055260368,0.9999999999999998,-0.9911490920189227,-0.9847920546244568,-0.9952352924689593,-0.9851998026640355,-0.543882153349609,0.33333333333333326
0.7589641434262937,-0.6429330499468646,0.13725490196078427,-0.9726333994608067,-0.958100558659218,-0.993329409456543,-0.9796086170037823,-0.8850498613812223,-0.33333333333333337
0.21713147410358502,-0.6981934112646115,0.13725490196078427,-0.9564067348288315,-0.9317194289261329,-0.9490456571092238,-0.9375102779148167,-0.8063199128287886,-1.0
0.1155378486055767,-0.6323060573857591,-0.05882352941176483,-0.8286281092629331,-0.8445065176908753,-0.9039210740211328,-0.8339088965630652,-0.22409346077985126,-1.0
-0.6175298804780915,0.10308182784272013,0.9999999999999998,-0.9477592959967445,-0.936685288640596,-0.9743266347150984,-0.9306035191580332,-0.3685190549095875,0.33333333333333326
-0.517928286852591,0.10945802337938382,-0.8431372549019609,-0.8853960018312224,-0.9168218497827436,-0.9510636508870763,-0.9154744285479361,0.35647784168494234,-1.0
0.2589641434262937,-0.6960680127523906,0.21568627450980382,-0.8745612696474897,-0.8289882060831781,-0.933462260713585,-0.842789014964644,-0.5410270203169611,-1.0
-0.5756972111553793,0.12221041445270941,0.49019607843137236,-0.8733404547535479,-0.9040968342644321,-0.9548754169119089,-0.8967275119223812,0.5669301113088099,0.33333333333333326
-0.525896414342629,0.15409139213602607,0.019607843137254832,-0.9140851518388524,-0.9106145251396648,-0.954931472294627,-0.9029764841308995,-0.22526585840195312,-0.33333333333333337
0.2031872509960131,-0.7343251859723701,0.33333333333333326,-0.8836156467775573,-0.8255741775294848,-0.9231480702934498,-0.8260154579838842,-0.6210672956235086,-1.0
-0.3904382470119536,0.15196599362380425,0.9999999999999998,-0.9855028231344423,-0.9633767846058349,-0.991535637209563,-0.9723729649728663,-0.9484282975407236,-0.33333333333333337
-0.49800796812749226,0.0053134962805536645,-0.7254901960784315,-0.7735388371738136,-0.6719428926132838,-0.8547044479946186,-0.6625555007400099,-0.43978703742017355,-1.0
0.17529880478087634,-0.6493092454835283,-0.607843137254902,-0.8740017294877664,-0.7209807572936064,-0.8619355923652567,-0.7191251438908075,-0.7618653535813299,-1.0
0.38446215139441975,-0.6726886291179595,-0.21568627450980404,-0.8158604201637927,-0.7932960893854749,-0.8598615432046861,-0.7635257358987009,-0.5374960345374546,-0.33333333333333337
-0.13147410358565637,-0.24548352816152974,-0.13725490196078438,-0.983162927921054,-0.9717566728739914,-0.9890692003699655,-0.9822397631968426,-1.0,-0.33333333333333337
-0.952191235059761,0.7577045696068012,-0.13725490196078438,-0.9513200061040745,-0.9345127250155183,-0.9763446284929509,-0.9427725703009373,-0.7167349415870126,1.0
-0.6254980079681296,0.28799149840595106,-0.2549019607843138,-0.9474032249860115,-0.9376163873370578,-0.9671515457271783,-0.936523598092419,-0.32829892001489636,-0.33333333333333337
0.1852589641434257,-0.6493092454835283,0.4117647058823528,-0.9525916882852637,-0.9286157666045934,-0.9672636564926146,-0.9246834402236475,-0.5689576695493854,-1.0
0.06374501992031512,-0.3985122210414458,0.33333333333333326,-0.9939976601047866,-0.989447548106766,-0.9734297485916085,-0.9868442690346982,-0.8051613081198881,-0.33333333333333337
0.2788844621513924,-0.7555791710945803,-0.2941176470588236,-0.8677450531563151,-0.8640595903165735,-0.9353681437260012,-0.8608781450419338,-0.377925821712804,-1.0
-0.08167330677290963,-0.6153028692879907,0.2941176470588234,-0.9154585685945369,-0.909683426443203,-0.9606491213318759,-0.9158033218220687,-0.3793051130329237,1.0
-0.3725099601593662,0.11370882040382568,-0.8823529411764707,-0.997151431914136,-0.9913097454996896,-0.9957397909134224,-0.9907909883242888,-0.6034399525523786,-0.33333333333333337
0.2111553784860547,-0.6705632306057376,0.9999999999999998,-0.9452159316343659,-0.9314090626939789,-0.9755598531348972,-0.9342213451734912,-0.4310285375374132,-1.0
0.282868525896415,-0.7364505844845901,-0.019607843137255054,-0.7815250012716821,-0.6784605834885165,-0.798593009893775,-0.6822890971879625,-0.6489565661163295,-1.0
0.1713147410358573,-0.6896918172157278,0.6078431372549018,-0.9354494124828323,-0.9068901303538175,-0.9679923764679502,-0.8977141917447788,-0.637177418242507,-1.0
0.12549800796812605,-0.6301806588735381,0.019607843137254832,-0.8202350068670838,-0.7998137802607077,-0.8971944280949578,-0.809570794277257,-0.4487662239141528,-1.0
0.17529880478087634,-0.6833156216790641,0.49019607843137236,-0.9158146396052699,-0.8755431409062694,-0.9479806048375794,-0.8809406347640191,-0.5473993462159142,-1.0
0.44223107569721165,-0.7449521785334738,-0.3333333333333335,-0.7559896230734016,-0.6790813159528244,-0.8899632837243195,-0.6898536424930111,-0.7767892856650254,-0.33333333333333337
-0.35657370517928655,-0.21997874601487766,-0.41176470588235303,-0.9126100005086729,-0.8535071384233396,-0.9201771350093892,-0.9046209505015622,-0.7778237541551152,-1.0
-0.5936254980079703,0.23273113708820503,-0.2941176470588236,-0.7871204028689149,-0.7880198634388579,-0.897754981922139,-0.8013484624239434,-0.44422835547095896,0.33333333333333326
0.24103585657370274,-0.6769394261424004,0.33333333333333326,-0.9121521949234448,-0.8643699565487275,-0.9268477255528461,-0.8648248643315244,-0.71970041792527,-1.0
0.2589641434262937,-0.7215727948990427,-0.13725490196078438,-0.7205859911490919,-0.6461824953445066,-0.8391210515989798,-0.6701200460450584,-0.5288754637867064,-1.0
-0.4103585657370523,0.29224229543039293,0.7254901960784312,-0.8629635281550435,-0.8066418373680944,-0.9408055158496593,-0.8089130077289919,-0.8182507827478241,-0.33333333333333337
-0.7250996015936266,0.27311370882040364,0.8431372549019607,-0.7997354901063126,-0.7333954065797641,-0.9297065500714705,-0.8125308337444499,-0.7770237651894457,-1.0
-0.22509960159362663,-0.553666312433581,0.4117647058823528,-0.913779948115367,-0.8966480446927374,-0.9586871829367414,-0.9108699227100806,-0.7406242672514862,1.0
0.19920318725099406,-0.6833156216790641,0.7647058823529411,-0.8824965664581108,-0.8063314711359404,-0.9131702121696235,-0.8020062489722085,-0.8423470021103158,-1.0
0.30079681274900594,-0.7428267800212538,-0.0980392156862746,-0.9546772470624142,-0.9354438237119802,-0.9809972252585554,-0.9355369182700214,-0.6791492531137502,-1.0
0.3286852589641427,-0.7683315621679059,-0.5294117647058825,-0.7035454499211558,-0.7144630664183738,-0.8377757224137448,-0.7072849860220358,-0.2082316105984744,-1.0
-0.4023904382470107,0.29224229543039293,0.05882352941176472,-0.7877308103158859,-0.7532588454376165,-0.8862636284649232,-0.727347475744121,-0.5958676432049212,-0.33333333333333337
-0.6294820717131486,0.11370882040382568,0.8039215686274508,-0.8630143954422911,-0.8007448789571695,-0.9158048151573754,-0.7885216247327742,-0.6430669921794182,0.33333333333333326
0.22310756972111534,-0.7258235919234854,0.4509803921568627,-0.9597639757871712,-0.9404096834264433,-0.9664788811345608,-0.9388258510113469,-0.6712045351098606,1.0
0.2031872509960131,-0.7470775770456966,0.3725490196078429,-0.9123556640724351,-0.9087523277467412,-0.955379915356372,-0.8996875513895741,-0.3672501068950773,1.0
-0.5458167330677277,0.03294367693942579,-0.41176470588235303,-0.8295945877206369,-0.7479826194909994,-0.9194484150340536,-0.760565696431508,-0.5536613288092578,0.33333333333333326
-0.5458167330677277,0.15196599362380425,0.2941176470588234,-0.9140342845516048,-0.9103041589075109,-0.9533058661958014,-0.9052787370498273,-0.3769327319623177,0.33333333333333326
-0.6334661354581712,0.16046758767268798,-0.37254901960784326,-0.8755277481051935,-0.8339540657976412,-0.935312088343283,-0.8217398454201612,-0.5238686362946717,0.33333333333333326
-0.32669322709163495,0.0945802337938364,-0.41176470588235303,-0.8580294012920291,-0.8525760397268778,-0.9284733316516718,-0.8434468015129091,-0.5907918511468807,-0.33333333333333337
-0.24701195219123662,0.23485653560042508,-0.37254901960784326,-0.9235973345541482,-0.8891992551210428,-0.9631155581714733,-0.9181055747409965,-0.7571757630929228,-0.33333333333333337
0.047808764940239,-0.6429330499468646,-0.7254901960784315,-0.9980670430845923,-0.9972067039106145,-0.9828470528882535,-0.9950666008880118,-0.5143653190990468,1.0
0.31872509960159334,-0.32199787460148865,0.33333333333333326,-0.8517727249605779,-0.8159528243327127,-0.8953446004652597,-0.8582469988488736,-0.5689576695493854,-0.33333333333333337
0.18924302788844471,-0.713071200850159,0.33333333333333326,-0.9096596978483138,-0.8978895096213533,-0.9591356259984865,-0.8977141917447788,-0.16213569468007338,-1.0
-0.6414342629482093,0.2497343251859725,-0.0980392156862746,-0.8871763568848874,-0.872749844816884,-0.95005465399815,-0.880282848215754,-0.4773589329802347,-1.0
0.21713147410358502,-0.7215727948990427,-0.05882352941176483,-0.5120809807212982,-0.5381750465549349,-0.706606126853331,-0.5083045551718468,-0.24573454159252972,-1.0
-0.5996015936255006,0.04569606801275228,-0.21568627450980404,-0.9085914848161147,-0.909373060211049,-0.967880265702514,-0.9092254563394179,-0.04289596005572327,1.0
-0.5019920318725113,0.018065887353878374,-0.41176470588235303,-0.8481611475660003,-0.729050279329609,-0.7624372880405841,-0.723729649728663,-0.682418173542434,-1.0
0.191235059760956,-0.6960680127523906,0.21568627450980382,-0.6593417773030164,-0.4475481067659839,-0.8474172482412623,-0.49251767801348456,-0.6015227376174122,-1.0
-0.08764940239043995,-0.09883103081827826,0.5294117647058822,-0.9283279922681723,-0.9121663563004345,-0.9660304380728159,-0.9029764841308995,-0.8017130798195887,-0.33333333333333337
-0.5856573705179287,0.21997874601487766,0.4117647058823528,-0.940587008494837,-0.9062693978895097,-0.9572297429860701,-0.9010031244861043,-0.7018110095033172,0.33333333333333326
0.21912350597609276,-0.6705632306057376,0.8039215686274508,-0.9564067348288315,-0.9261328367473619,-0.9489896017265057,-0.9233678671271173,-0.7042385622267279,-1.0
0.09362549800796671,-0.6450584484590856,-0.019607843137255054,-0.8294928531461417,-0.7957790192427064,-0.8869362930575407,-0.787206051636244,-0.49549661383980903,-1.0
-0.5896414342629512,0.15621679064824612,0.019607843137254832,-0.891601810875426,-0.8926132836747362,-0.9525210908377476,-0.8852162473277422,-0.3648777258244714,0.33333333333333326
0.2091633466135434,-0.6684378320935167,0.8823529411764706,-0.8554860369296505,-0.7271880819366854,-0.8878331791810308,-0.7385298470646275,-0.6844733176094122,-1.0
0.21513944223107373,-0.7066950053134953,0.6862745098039216,-0.9422656289740068,-0.9273743016759777,-0.9582947952577145,-0.9263279065943102,-0.7930925090688404,-1.0
0.04183266932270868,-0.2242295430393204,-0.21568627450980404,-0.8655577598046696,-0.8563004345127251,-0.930379214664088,-0.8664693307021871,-0.6669563178438918,-0.33333333333333337
0.007968127490038057,-0.1965993623804465,0.2549019607843137,-0.8929243603438628,-0.8603351955307263,-0.9237086241206311,-0.8549580661075481,-0.7651756527496172,-0.33333333333333337
-0.5816733067729096,0.12221041445270941,0.9999999999999998,-0.9276667175339539,-0.9106145251396648,-0.9693377056531852,-0.9171188949185989,-0.3666570116274257,0.33333333333333326
0.20119521912350535,-0.6748140276301804,-0.05882352941176483,-0.8607253675161504,-0.7808814400993173,-0.9205695226884161,-0.7819437592501233,-0.5736610529509938,-1.0
-0.6254980079681296,0.10945802337938382,0.9999999999999998,-0.8637774047510046,-0.7706393544382372,-0.9112082737744891,-0.7658279888176287,-0.7112591550461373,0.33333333333333326
0.25099601593625565,-0.6641870350690757,0.13725490196078427,-0.8881428353425912,-0.8268156424581006,-0.9332380391827124,-0.8256865647097517,-0.5015654956483359,-0.33333333333333337
0.2569721115537824,-0.7407013815090329,-0.41176470588235303,-0.894806449972023,-0.9186840471756673,-0.9509515401216401,-0.9026475908567669,-0.09132287830512664,-1.0
0.22111553784860405,-0.6726886291179595,0.17647058823529393,-0.9800600233989522,-0.9639975170701428,-0.9680484318506684,-0.9572438743627693,-0.8182921614874278,-1.0
0.41633466135458264,-0.6620616365568539,-0.019607843137255054,-0.8081285925021618,-0.7780881440099318,-0.8929342190083802,-0.7964150633119553,-0.6064192218038371,-0.33333333333333337
0.21314741035856244,-0.6981934112646115,0.5294117647058822,-0.9250724858843278,-0.8926132836747362,-0.9316684884666049,-0.9023186975826344,-0.8578778223748638,-1.0
-0.5418326693227087,0.026567481402762105,0.019607843137254832,-0.8024823236176815,-0.7951582867783985,-0.9140110429103954,-0.8010195691498109,-0.15744610419166616,-1.0
0.2091633466135434,-0.6514346439957492,0.8039215686274508,-0.8860064092781932,-0.8950962135319678,-0.949101712491942,-0.895411938825851,-0.04764072219693505,-1.0
0.3764940239043817,-0.7045696068012752,0.2549019607843137,-0.9303626837580752,-0.9270639354438237,-0.9600885675046945,-0.9256701200460451,-0.46551082054040627,-0.33333333333333337
0.46812749003984067,-0.8469713071200848,-0.5686274509803922,-0.7000864743883208,-0.6893234016139045,-0.8247708736231396,-0.6895247492188785,-0.41175983779534064,-1.0
0.46812749003984067,-0.7449521785334738,-0.05882352941176483,-0.7482069281245232,-0.6707014276846679,-0.9110961630090528,-0.6635421805624075,-0.8145266961835009,-0.33333333333333337
0.057768924302784797,-0.27311370882040364,-0.3333333333333335,-0.9397222646116282,-0.9047175667287399,-0.9248857871577117,-0.9092254563394179,-0.8103336505703369,-0.33333333333333337
0.2569721115537824,-0.7236981934112636,-0.21568627450980404,-0.6632076911338318,-0.6266294227188083,-0.8211833291291796,-0.6290083867784904,-0.44282147832443686,-1.0
0.239043824701195,-0.685441020191285,0.4509803921568627,-0.9368736965257642,-0.9040968342644321,-0.9559965245662714,-0.906265416872225,-0.7123763810154342,-1.0
0.4581673306772913,-0.9638682252922415,0.2941176470588234,-0.8816826898621497,-0.8625077591558039,-0.905770901650831,-0.8592336786712712,-0.6206810940538752,1.0
-0.5577689243027883,0.10095642933050009,-0.019607843137255054,-0.8545195584719467,-0.8780260707635009,-0.942431121948485,-0.8697582634435126,0.022344519385939732,0.33333333333333326
0.2888446215139453,-0.6663124335812967,-0.3333333333333335,-0.8514166539498449,-0.7923649906890131,-0.9020151910087165,-0.7845749054431836,-0.6222948648984152,-1.0
-0.13745019920318668,-0.0945802337938364,-0.05882352941176483,-0.9355002797700799,-0.9211669770328988,-0.9413100142941225,-0.9197500411116593,-0.7707755755093033,-0.33333333333333337
0.23505976095617243,-0.6514346439957492,0.7254901960784312,-0.8672363802838394,-0.7942271880819367,-0.8254435382157571,-0.8082552211807268,-0.751313774982414,-1.0
0.011952191235060639,-0.5961742826780023,-0.17647058823529416,-0.820692812452312,-0.7796399751707015,-0.9170380335771742,-0.7898371978293044,-0.696280051309637,-1.0
0.16733067729083828,-0.6833156216790641,0.17647058823529393,-0.8396154433084084,-0.7495344506517692,-0.9324532638246587,-0.7553034040453872,-0.5617991475979641,-1.0
-0.3406374501992069,0.09670563230605822,0.9999999999999998,-0.9823490513250929,-0.9819987585350715,-0.9933854648392612,-0.9871731623088308,-0.6132880925780334,-0.33333333333333337
0.21314741035856244,-0.657810839532412,-0.803921568627451,-0.8302049951676077,-0.7070142768466792,-0.8703999551556938,-0.7220851833580003,-0.6705562681894043,-1.0
-0.6733067729083686,0.24548352816153063,-0.37254901960784326,-0.9141360191261,-0.8563004345127251,-0.9534740323439558,-0.8539713862851505,-0.8704707521275569,-1.0
-0.3804780876494043,0.1498405951115842,0.3725490196078429,-0.9817386438781219,-0.9807572936064557,-0.990694806468791,-0.9799375102779149,-0.5484889863588088,-0.33333333333333337
0.20517928286852438,-0.6535600425079693,0.13725490196078427,-0.9976601047866117,-0.9959652389819987,-0.996020067827013,-0.9950666008880118,-0.3785327098936565,-1.0
0.17928286852589537,-0.6323060573857591,0.17647058823529393,-0.9426216999847398,-0.914649286157666,-0.9142352644412679,-0.9118566025324782,-0.48477952028247884,-1.0
0.21912350597609276,-0.7003188097768325,0.6078431372549018,-0.9642402970649575,-0.9466170080695221,-0.9587432383194595,-0.9542838348955764,-0.9425249306906112,-1.0
0.15537848605577764,-0.6408076514346446,-0.05882352941176483,-0.7758278650999542,-0.6843575418994414,-0.7434905686818576,-0.6681466864002631,-0.6727217555619922,-1.0
0.4462151394422307,-0.6875664187035069,0.4117647058823528,-0.9947098021262526,-0.994723774053383,-0.9986546708147649,-0.996382173984542,-0.5095653853050303,-0.33333333333333337
-0.2629482071713163,-0.4197662061636551,0.9999999999999998,-0.8854468691184699,-0.8010552451893234,-0.930827657725833,-0.8062818615359316,-0.7074661039158081,1.0
-0.06374501992032222,0.01594048884165833,-0.607843137254902,-0.8901775268324941,-0.8612662942271881,-0.9542027523192914,-0.8671271172504522,-0.7439207735065723,-0.33333333333333337
0.239043824701195,-0.7236981934112636,0.8431372549019607,-0.9037082252403479,-0.9090626939788952,-0.9507833739734857,-0.9039631639532971,-0.19497662101212387,-1.0
0.22509960159362308,-0.6981934112646115,0.6862745098039216,-0.8910422707157027,-0.8522656734947238,-0.9015106925642534,-0.8516691333662226,-0.7486655356477843,-1.0
-0.30677290836653626,0.23910733262486694,0.05882352941176472,-0.7967343201587059,-0.7628801986343886,-0.9096947784410997,-0.7707613879296169,-0.681025089309113,-0.33333333333333337
0.239043824701195,-0.6535600425079693,0.8823529411764706,-0.9003001169947606,-0.8653010552451894,-0.9256705625157655,-0.85002466699556,-0.6151915145997986,-1.0
-0.4402390438247039,0.4814027630180657,0.2549019607843137,-0.8177425097919528,-0.7653631284916201,-0.8943916589590515,-0.7487255385627364,-0.7238520847988303,-0.33333333333333337
-0.6294820717131486,0.8894792773645062,-0.2941176470588236,-0.8124523119182054,-0.8004345127250155,-0.9136186552313685,-0.8141753001151126,-0.6379222355553716,-0.33333333333333337
0.2111553784860547,-0.6875664187035069,0.33333333333333326,-0.9394170608881428,-0.8901303538175047,-0.9001653633790184,-0.888176286794935,-0.8116853560640542,-1.0
0.264940239043824,-0.7045696068012752,0.33333333333333326,-0.9593061702019431,-0.9528243327126009,-0.9752235208385884,-0.950994902154251,-0.3782430587164315,-1.0
0.16932270916334602,-0.6811902231668432,0.5294117647058822,-0.9291418688641335,-0.9118559900682806,-0.9659743826900977,-0.914158855451406,-0.5219376284465042,-1.0
0.15737051792828538,-0.6110520722635497,0.019607843137254832,-0.8957729284297269,-0.9068901303538175,-0.9487653801956332,-0.9059365235980924,-0.019875587922925098,-1.0
-0.4581673306772913,-0.03081827842720486,-0.4901960784313726,-0.7440358105702223,-0.7529484792054625,-0.8811065332548558,-0.7405032067094228,-0.3927118246644873,-1.0
-0.0019920318725112907,-0.21785334750265672,0.4509803921568627,-0.8623531207080726,-0.8575418994413408,-0.9295383839233161,-0.850682453543825,-0.6426807906097847,-0.33333333333333337
0.673306772908365,-0.8427205100956421,-0.5686274509803922,-0.9950658731369856,-0.9925512104283054,-0.9980941169875837,-0.9947377076138793,-0.8074647246244879,-0.33333333333333337
0.21314741035856244,-0.6960680127523906,0.9999999999999998,-0.932397375247978,-0.8929236499068902,-0.9360408083186187,-0.8812695280381516,-0.8575605853712363,-1.0
0.5617529880478074,-0.6981934112646115,-0.41176470588235303,-0.7501907523271784,-0.5673494723774053,-0.8590207124639142,-0.6280217069560927,-0.8666777009972276,-0.33333333333333337
0.19521912350597503,-0.6939426142401706,0.2549019607843137,-0.9042677654000713,-0.8522656734947238,-0.9150760951820398,-0.8526558131886203,-0.6386946386946386,-1.0
-0.4820717131474126,-0.07120085015940525,0.9999999999999998,-0.9385014497176866,-0.861576660459342,-0.93839513439278,-0.8714027298141753,-0.8361953628225818,-1.0
-0.517928286852591,0.0010626992561109105,-0.21568627450980404,-0.9312274276412839,-0.9106145251396648,-0.964348776591272,-0.9105410294359481,-0.4436766389429111,-1.0
0.45617529880478,-0.9426142401700313,-0.5686274509803922,-0.8536039473014905,-0.8743016759776536,-0.922755682614423,-0.8628515046867291,-0.16672873477607197,-1.0
0.2031872509960131,-0.710945802337938,0.05882352941176472,-0.9199348898723231,-0.8761638733705773,-0.9502228201463044,-0.8760072356520309,-0.7060316409428835,-1.0
0.408366533864541,-0.8809776833156207,-0.5294117647058825,-0.8656086270919172,-0.8693358162631906,-0.933069873034558,-0.8691004768952475,-0.16774941035296054,1.0
0.2669322709163353,-0.6939426142401706,-0.3333333333333335,-0.5728673889821456,-0.6452513966480447,-0.7912497547577005,-0.6362440388094064,-0.10765368753534421,-1.0
0.07768924302788704,-0.6514346439957492,-0.05882352941176483,-0.8219644946335012,-0.8426443202979517,-0.9041452955520053,-0.8332511100148002,-0.3078440297375209,-1.0
0.27689243027888466,-0.6769394261424004,0.21568627450980382,-0.8262373467622972,-0.7948479205462446,-0.8878892345637489,-0.7957572767636902,-0.5126412049488973,-1.0
-0.5796812749003983,0.052072263549415965,-0.2941176470588236,-0.9837224680807772,-0.9655493482309125,-0.9894615880489923,-0.9667817793126131,-0.712638446366257,1.0
0.18725099601593342,-0.6705632306057376,0.5686274509803921,-0.9629686148837683,-0.9612042209807573,-0.9872754281229854,-0.9592172340075645,-0.47290382201624803,-1.0
0.24103585657370274,-0.7215727948990427,0.4117647058823528,-0.8787323872017905,-0.8733705772811918,-0.9384511897754981,-0.8691004768952475,-0.4219528006510255,-1.0
0.24103585657370274,-0.657810839532412,-0.17647058823529416,-0.9151024975838038,-0.8513345747982619,-0.9438325065164381,-0.8546291728334156,-0.6535220203859258,-1.0
0.1852589641434257,-0.6833156216790641,0.3725490196078429,-0.9069637316241925,-0.9084419615145872,-0.951343927800667,-0.9118566025324782,0.05495096619356987,-1.0
0.191235059760956,-0.7173219978746017,-0.13725490196078438,-0.9070654661986877,-0.8975791433891993,-0.9502228201463044,-0.8832428876829469,-0.16199776554806133,-1.0
-0.6015936254980083,0.07120085015940436,0.9999999999999998,-0.8731878528918053,-0.8581626319056487,-0.9395722974298606,-0.8454201611577044,-0.5054413042578724,1.0
-0.6434262948207206,0.9447396386822522,-0.21568627450980404,-0.8978584872068772,-0.888578522656735,-0.9470837187140895,-0.8996875513895741,-0.7364450145515234,-0.33333333333333337
-0.34661354581673365,0.3517534537725826,0.9999999999999998,-0.9349916068976042,-0.9130974549968963,-0.9708512009865746,-0.9128432823548759,-0.8292989062219831,-0.33333333333333337
0.2848605577689227,-0.6684378320935167,0.17647058823529393,-0.8471438018210489,-0.79764121663563,-0.9011743602679446,-0.7977306364084854,-0.5574681728527883,-1.0
0.27490039840637337,-0.7577045696068012,-0.019607843137255054,-0.8857012055547078,-0.893544382371198,-0.9266795594046917,-0.8776517020226936,-0.37534654694418,-1.0
0.4103585657370523,-0.6790648246546231,0.2941176470588234,-0.9134747443918816,-0.8777157045313471,-0.9525771462204657,-0.8822562078605493,-0.6329981655425443,-0.33333333333333337
-0.6035856573705196,0.7300743889479282,0.05882352941176472,-0.9113383183274836,-0.8826815642458101,-0.9434961742201294,-0.8786383818450912,-0.7876994800071724,-0.33333333333333337
0.20517928286852438,-0.6344314558979809,0.6078431372549018,-0.8889058446513047,-0.8690254500310366,-0.9359847529359006,-0.8559447459299457,-0.40551164811519846,-1.0
0.22709163346613437,-0.738575982996811,0.33333333333333326,-0.9200366244468182,-0.8131595282433272,-0.9542027523192914,-0.831277750370005,-0.899008289540834,1.0
-0.5537848605577693,0.15834218916046794,-0.6470588235294119,-0.8544178238974516,-0.840782122905028,-0.9272961686145911,-0.8335800032889328,-0.46378670639025665,0.33333333333333326
